msno,city,bd,gender,registered_via,registration_init_time,age,registration_date,registration_year,registration_month,transaction_count,avg_plan_days,avg_plan_price,avg_amount_paid,auto_renew_rate,cancel_rate,is_churn
VmY379ybDbqzUaX9PQN8DJKD3+cEruM7hoh/SqRbh18=,15.0,25.0,female,7.0,20160911.0,25.0,2016-09-11,2016.0,9.0,1.0,30.0,99.0,99.0,1.0,0.0,0
XPixWB7zHTPFzmF3eC8fc6JSLNrRCQB1TPejnftDDlM=,5.0,22.0,female,7.0,20130606.0,22.0,2013-06-06,2013.0,6.0,1.0,30.0,149.0,149.0,1.0,0.0,0
sumnLdQLh5OeCw3VspLc8XzrUX2ZFfBpELQg7MQN9cI=,4.0,28.0,male,9.0,20070526.0,28.0,2007-05-26,2007.0,5.0,1.0,30.0,149.0,149.0,1.0,0.0,0
Zj6m+ilY5VlTpmXKb6zSo8Wr/5YdcshfYRMH4yeoidA=,14.0,36.0,male,9.0,20070321.0,36.0,2007-03-21,2007.0,3.0,1.0,30.0,149.0,149.0,1.0,0.0,0
X2uWDAfWpHUUuniE1mYjycUmjhfG5Axs9jqPCEiZtiE=,1.0,0.0,,7.0,20150916.0,,2015-09-16,2015.0,9.0,1.0,30.0,149.0,149.0,1.0,0.0,0
0tCCH3TlJNh5gndA9HFgeX+m3PeRuRIrmVT4iutVsOk=,1.0,0.0,,7.0,20161229.0,,2016-12-29,2016.0,12.0,1.0,30.0,99.0,99.0,1.0,0.0,0
1Clt01D0qkMHA8NACRW9updSqr9tdCRs6YM8Dxd35/E=,15.0,26.0,female,9.0,20110902.0,26.0,2011-09-02,2011.0,9.0,3.0,30.0,149.0,149.0,1.0,0.0,1
0qusZmVbVRjyndarr3Gc4ZJr/WsacdO2GBkk7RctxXU=,13.0,18.0,male,7.0,20130413.0,18.0,2013-04-13,2013.0,4.0,1.0,30.0,149.0,149.0,1.0,0.0,0
0aUCfKg6KCtprz5Bi83gq4x40s5FKEnbqf9O6oIE7E0=,1.0,0.0,,7.0,20150401.0,,2015-04-01,2015.0,4.0,1.0,30.0,149.0,149.0,1.0,0.0,0
Wmm2h1nVBub7gZRnvecldcG6GlhtRe8lwow0DpFZSKU=,1.0,0.0,,7.0,20161206.0,,2016-12-06,2016.0,12.0,1.0,30.0,99.0,99.0,1.0,0.0,0
Rl+hF5yTQ/TrR6m6FyW3tPkB2JhmC65GrEw0YeGV85s=,1.0,20.0,female,3.0,20150724.0,20.0,2015-07-24,2015.0,7.0,1.0,30.0,180.0,180.0,0.0,0.0,0
CHM+0gl7U8TAgAw3h4++M+EDDzb5NSCBTmpIRPuUlZs=,1.0,0.0,,7.0,20170115.0,,2017-01-15,2017.0,1.0,1.0,30.0,99.0,99.0,1.0,0.0,0
oWWj5lNiz1oXe1F0/SmQNAWXS99Xut3gYIT6QKJ8yb8=,1.0,0.0,,7.0,20160326.0,,2016-03-26,2016.0,3.0,2.0,30.0,114.5,114.5,1.0,0.5,0
hYeVP/bQT2L/yCRs/fMOCZ5TcNZ9zikaIhX9ywwMYuc=,15.0,29.0,male,3.0,20141013.0,29.0,2014-10-13,2014.0,10.0,1.0,30.0,180.0,180.0,0.0,0.0,0
az5wRowR1xsnJayarc0nDlXny42WiAAzNK3EaRA+9Gw=,4.0,45.0,female,7.0,20110412.0,45.0,2011-04-12,2011.0,4.0,1.0,30.0,129.0,129.0,1.0,0.0,1
o4J6C5xn9skJ10xh0rn3YKLtJsrCFL/X2nmOgX75yns=,1.0,0.0,,7.0,20110210.0,,2011-02-10,2011.0,2.0,1.0,30.0,99.0,99.0,1.0,0.0,0
4cNjYqlHFMpOtDGGUb1i6zBe0nNESOBDd1LHYZHoXrk=,1.0,0.0,,7.0,20150906.0,,2015-09-06,2015.0,9.0,1.0,30.0,99.0,99.0,1.0,0.0,0
3hQRJk4qqo2ZVc7Ne2OiPQPOJXHUbbkUIp5BU9DF6qY=,5.0,62.0,male,9.0,20130328.0,62.0,2013-03-28,2013.0,3.0,1.0,30.0,149.0,149.0,1.0,0.0,0
TO3WAlNlDw3MTO9cut1/hyll3anCobcRtXxnrUaf5d0=,10.0,24.0,male,7.0,20110322.0,24.0,2011-03-22,2011.0,3.0,1.0,30.0,129.0,129.0,1.0,0.0,0
Xa8Gzz5yxvgg0AZjG1Lci81+KsqR4ymlrB/7vdsUaB4=,,,,,,,,,,1.0,30.0,99.0,99.0,1.0,0.0,0
sBwNULCNlQfAOsqIrUOlM8Q3trrlovpVf7LTPo+b8Bc=,1.0,0.0,,7.0,20131012.0,,2013-10-12,2013.0,10.0,1.0,30.0,99.0,99.0,1.0,0.0,0
+oz2XhKFV5qXUSFxZwebOnxanWHKB95QfY66eIhwa10=,1.0,0.0,,7.0,20111016.0,,2011-10-16,2011.0,10.0,1.0,30.0,99.0,99.0,1.0,0.0,0
G+hwbiBlmax6LrS3P2IfYgqFckV5GuF4mGV+8vx2drQ=,1.0,0.0,,7.0,20160511.0,,2016-05-11,2016.0,5.0,1.0,30.0,99.0,99.0,1.0,0.0,0
1S2GUiO8nhNywfa9a+Bb4vAfeE91+VfsixOkp3KmtAA=,13.0,31.0,male,9.0,20091005.0,31.0,2009-10-05,2009.0,10.0,,,,,,,1
zFxtzymqlHJWoeRbZO0yES0d51xjn1ZB1spVuw0Zd6E=,1.0,19.0,male,3.0,20140818.0,19.0,2014-08-18,2014.0,8.0,1.0,90.0,300.0,300.0,0.0,0.0,1
jW121KLXWbiL91tOh5HWm7nX3pia/+tQu+pkD914s0I=,8.0,23.0,male,3.0,20161211.0,23.0,2016-12-11,2016.0,12.0,1.0,30.0,149.0,149.0,0.0,0.0,0
L6Tghu0A5RhtvNYQWVM5WKT85o+yPFPOOQN9w9Jrl8U=,1.0,0.0,,7.0,20130126.0,,2013-01-26,2013.0,1.0,1.0,30.0,99.0,99.0,1.0,0.0,0
m96RTReYfxrgpY0pvz5gAJXiT+1Q/VRjjHToO6M908Y=,1.0,0.0,,7.0,20150718.0,,2015-07-18,2015.0,7.0,1.0,30.0,99.0,99.0,1.0,0.0,0
lOyLyvbf+ADUGsSGg72sMJLEbgqNXncQCRZh8fhToMU=,7.0,35.0,male,9.0,20141220.0,35.0,2014-12-20,2014.0,12.0,2.0,30.0,149.0,149.0,1.0,0.0,0
i2WD8d2V8zKoQeJJfMaHvELrfB2A6j8hyd22cU455Ug=,6.0,40.0,female,9.0,20071113.0,40.0,2007-11-13,2007.0,11.0,2.0,30.0,149.0,149.0,1.0,0.0,0
eS6Baflaw73uSSpGCO6qY32LFObYGGeocbNBKpw+E+A=,1.0,0.0,,7.0,20160209.0,,2016-02-09,2016.0,2.0,1.0,30.0,99.0,99.0,1.0,0.0,0
Jd4eEArdBPLbMND1HassYWfJNEr5t+9RV3R0uxxkKgg=,,,,,,,,,,1.0,30.0,99.0,99.0,1.0,0.0,0
xW9RL+JE1Z0wEr/iXg2bVf1oeVPtxcynm2M33PDSqtA=,1.0,0.0,,7.0,20160823.0,,2016-08-23,2016.0,8.0,1.0,30.0,149.0,149.0,1.0,0.0,0
lJ+vZvilaYKmlML/1RHcR7fmQZBUdTCj9aWiMOA2HxY=,1.0,0.0,,9.0,20120808.0,,2012-08-08,2012.0,8.0,,,,,,,1
AfHgx/LS9zBNSLCIfQ0Z7ub0avvns1gHDnL/5bKbeeA=,13.0,40.0,male,3.0,20120722.0,40.0,2012-07-22,2012.0,7.0,1.0,30.0,149.0,149.0,1.0,0.0,0
79+aP81YA8sNq9bbzzvvZvE2CNahB08PblHQ/94XTzo=,13.0,25.0,female,3.0,20140308.0,25.0,2014-03-08,2014.0,3.0,2.0,30.0,149.0,149.0,1.0,0.0,0
uh4PDllbLko9h8Rk8TucVVyvHCB1QzwXnz9DkUXHNm8=,1.0,0.0,,7.0,20161218.0,,2016-12-18,2016.0,12.0,1.0,30.0,99.0,99.0,1.0,0.0,0
9G7ioNHpCafMxEYgoxuFvM1I7q84kjeAGuPA8mJkwRk=,13.0,26.0,male,9.0,20061115.0,26.0,2006-11-15,2006.0,11.0,1.0,30.0,149.0,149.0,1.0,0.0,0
GDcB+Ui3/i54C3wsBpDqLxjRLnFOxPz3i7oZEgLCCE8=,1.0,0.0,,7.0,20150824.0,,2015-08-24,2015.0,8.0,1.0,30.0,99.0,99.0,1.0,0.0,0
Aj5xQ/cUBYu8nuvxMxWJXBL8nw8QgKdyoDVn4zkRakk=,1.0,0.0,,7.0,20160212.0,,2016-02-12,2016.0,2.0,1.0,30.0,99.0,99.0,1.0,0.0,0
rBOj9lggCiq1zkayjRcYjU13Q2pJS+r9mJMI1F/90iM=,1.0,0.0,,7.0,20161201.0,,2016-12-01,2016.0,12.0,1.0,30.0,99.0,99.0,1.0,0.0,0
4Msvd6fJrQCYzmtZwJShT/XSG9A2eQgnU8q5AB6sjCE=,22.0,35.0,female,3.0,20150820.0,35.0,2015-08-20,2015.0,8.0,1.0,30.0,180.0,180.0,1.0,0.0,0
AHUi+dA+StRvifK+bINzfgul761Q2/awyIXgboeMjVk=,1.0,0.0,,7.0,20160108.0,,2016-01-08,2016.0,1.0,1.0,30.0,149.0,149.0,1.0,0.0,0
3H4QGV8Nkta3abV1xgu+BpCUdvPoW2Y05xVeooXnVfM=,1.0,0.0,,7.0,20161210.0,,2016-12-10,2016.0,12.0,1.0,30.0,99.0,99.0,1.0,0.0,0
X3vHWeRHxUmOBXuXW1e/Be8hbp6lH8L0z1ZvcjuuxgA=,,,,,,,,,,1.0,30.0,99.0,99.0,1.0,0.0,0
6lrNSVbWERm1iPT78nW2TwVKiznCyzlNk6SEpRuU5Wk=,15.0,21.0,male,3.0,20130214.0,21.0,2013-02-14,2013.0,2.0,1.0,30.0,149.0,149.0,0.0,0.0,0
qQmwg56ntqtSocRhpQw3lQtE5FpwgQDXcuB/C2tc7rw=,1.0,0.0,,7.0,20110211.0,,2011-02-11,2011.0,2.0,1.0,30.0,99.0,99.0,1.0,0.0,0
wstfsR6niwnipnT4H1jniG0e13IFUibFV5zKP8gJ/Ms=,5.0,18.0,male,3.0,20151014.0,18.0,2015-10-14,2015.0,10.0,1.0,30.0,149.0,149.0,0.0,0.0,0
cGDsZLDkZ6hmpbVJSf45nG7MZlRlLw6IpwJN+s4NseA=,8.0,17.0,male,4.0,20151015.0,17.0,2015-10-15,2015.0,10.0,1.0,30.0,149.0,149.0,0.0,0.0,0
bXEooGW3MO2NyCMSYEudVRy6quJ6NBlfMdrATdgEC98=,22.0,48.0,female,9.0,20070917.0,48.0,2007-09-17,2007.0,9.0,2.0,30.0,149.0,149.0,1.0,0.0,0
NOnsTyuSiR3L5vhhcCzTnoUTgUIvDZJRtLk/f1wvP6w=,1.0,0.0,,7.0,20111119.0,,2011-11-19,2011.0,11.0,1.0,30.0,99.0,99.0,1.0,0.0,0
l9l8tCvtewo7lvxQo38rVb1/N8Bve/Mw9j/2Qlv1QGU=,1.0,0.0,,7.0,20161101.0,,2016-11-01,2016.0,11.0,1.0,30.0,99.0,99.0,1.0,0.0,0
iNMb9ZBHeovFRzp1ZuZCT+YrkEMSQlHdIfHx1coIYGU=,1.0,0.0,,7.0,20160804.0,,2016-08-04,2016.0,8.0,1.0,30.0,99.0,99.0,1.0,0.0,0
vJLAW1LP1JwsbCPfIIQt8he+ieuocWbrthgzwjz681g=,1.0,0.0,,7.0,20130724.0,,2013-07-24,2013.0,7.0,1.0,30.0,149.0,149.0,1.0,0.0,0
dJdGbFFG3AlIEectk6NLs/qWlO+kas+TONOlkB4PTyY=,13.0,22.0,male,4.0,20160626.0,22.0,2016-06-26,2016.0,6.0,6.0,30.0,180.0,60.0,1.0,0.16666666666666666,0
86hiNABvhohBRbWlHWcMO368yLqFLUOrAM1/nVz63Es=,13.0,43.0,female,9.0,20061130.0,43.0,2006-11-30,2006.0,11.0,1.0,30.0,180.0,180.0,0.0,0.0,1
Kyf1fKrh28Yk0hJy9AoMRtjMuiA5+0dLVbTBmfILQag=,1.0,0.0,,7.0,20151115.0,,2015-11-15,2015.0,11.0,1.0,30.0,99.0,99.0,1.0,0.0,0
Kea1xZZjKRAB3aaYIB1BSM580q2pqxxW/dYId7fEcqU=,15.0,50.0,male,9.0,20120303.0,50.0,2012-03-03,2012.0,3.0,2.0,30.0,149.0,149.0,1.0,0.0,0
cpoDZ2u6NNKV380sssDjxy9URbcuvka+5DVknBFl28c=,22.0,17.0,male,7.0,20150211.0,17.0,2015-02-11,2015.0,2.0,1.0,30.0,149.0,149.0,1.0,0.0,0
Xdu8f2oqAiJufU1bkFWiKUrbRwJFhDsN/c/XYlGSzhc=,1.0,0.0,,7.0,20160603.0,,2016-06-03,2016.0,6.0,1.0,30.0,99.0,99.0,1.0,0.0,0
mR6M54Dl3dJZOYxSBYpQv4D8OX7dNEO0/6T+QV0A8WA=,22.0,0.0,,9.0,20130623.0,,2013-06-23,2013.0,6.0,1.0,30.0,149.0,149.0,1.0,0.0,0
tdcAiXf2JrH9+2xAwCBZmPh1q3e1aDUAObo9O9d6yaA=,1.0,0.0,,9.0,20161221.0,,2016-12-21,2016.0,12.0,1.0,30.0,149.0,149.0,0.0,0.0,0
jS7nXUlRANLuVaoGFFX3CGqbXErt6IVg1fHwL3L9RWE=,1.0,0.0,,7.0,20130604.0,,2013-06-04,2013.0,6.0,1.0,30.0,99.0,99.0,1.0,0.0,0
wlTo7CmgEXlJmK8XhzIV5D+3ejVdfrEFIUoa0DOG508=,1.0,0.0,,7.0,20151118.0,,2015-11-18,2015.0,11.0,1.0,30.0,99.0,99.0,1.0,0.0,0
oXl6rbN6Z8UnPr/tNzTHUjh63ZM583QCdroIZLyfLyE=,1.0,0.0,,7.0,20110212.0,,2011-02-12,2011.0,2.0,1.0,30.0,99.0,99.0,1.0,0.0,0
ZnFUBJ1YvtGBv/7CUpm8/T1HYW0mDZVHbLIpNOMlWKw=,1.0,0.0,,7.0,20111226.0,,2011-12-26,2011.0,12.0,1.0,30.0,149.0,149.0,1.0,0.0,0
AP/+TDbhojCawwVC3D3nupC6kd6ISRQ4eUBBSULNf5U=,,,,,,,,,,1.0,30.0,99.0,99.0,1.0,0.0,0
ezErM1/GIXSsyrCXCTtekkD0eaeACjLJnTQl/UYIzUU=,4.0,32.0,male,3.0,20141013.0,32.0,2014-10-13,2014.0,10.0,2.0,30.0,149.0,149.0,1.0,0.0,0
vNUb5CtefetGgp4mHZnBd+LsRLiqfVfyPYKwIWxxikM=,1.0,0.0,,7.0,20160430.0,,2016-04-30,2016.0,4.0,1.0,30.0,99.0,99.0,1.0,0.0,0
hH9Gb088V+1Ky3PhcOH+QrvbN4Bf2luqmEsJ2gtKXIs=,5.0,21.0,female,7.0,20151013.0,21.0,2015-10-13,2015.0,10.0,1.0,30.0,99.0,99.0,1.0,0.0,0
Px/SWEcehIegAJkjSU6UWpD6/1NpPugl2zuKDhZeiq4=,1.0,0.0,,7.0,20161020.0,,2016-10-20,2016.0,10.0,1.0,30.0,99.0,99.0,1.0,0.0,0
+iMgGL6uqC7QSHkQe9JbpfK20eY2MEC+A2UBO6ppT8o=,6.0,25.0,female,3.0,20140305.0,25.0,2014-03-05,2014.0,3.0,2.0,30.0,149.0,149.0,1.0,0.0,0
oprYkXaZTQn2W66WqmJL4QnAgTDD2jGqIBR2slHGcAc=,1.0,0.0,,7.0,20160828.0,,2016-08-28,2016.0,8.0,1.0,30.0,99.0,99.0,1.0,0.0,0
zgYQzWGCiySsVkA7mG++W7IzdiIWWNL2KV5Vjlgol7M=,,,,,,,,,,1.0,30.0,99.0,99.0,1.0,0.0,0
OrYjAhNxCa+fEG/ffkIRngrZhu5SF62e9Be7o6wq82M=,1.0,0.0,,7.0,20120226.0,,2012-02-26,2012.0,2.0,1.0,30.0,99.0,99.0,1.0,0.0,0
98zS9TX5xD7dSTQREpV++H2pJBtMAx6OOPZJ5kWnpRE=,1.0,0.0,,7.0,20141003.0,,2014-10-03,2014.0,10.0,1.0,30.0,99.0,99.0,1.0,0.0,0
B/pMENaUzg43z0CSWXjKAyXKHT6pNZujqsutcOwLFjI=,1.0,0.0,,13.0,20170116.0,,2017-01-16,2017.0,1.0,1.0,30.0,100.0,100.0,1.0,0.0,0
EeZhxD2HLgBe35x8Lhguiks3BegaYZ0nY9NdmbmGoxY=,1.0,0.0,,4.0,20160404.0,,2016-04-04,2016.0,4.0,,,,,,,0
64NC5X8hJqlsl8HtAyiVuQxVEyHJQlBs5hQJTxSTgU8=,1.0,0.0,,7.0,20161015.0,,2016-10-15,2016.0,10.0,1.0,30.0,149.0,149.0,1.0,0.0,0
39n7p8a/jotGX4HBjX9M/5Sz05kKciOhxBIR7vkime4=,1.0,0.0,,7.0,20121015.0,,2012-10-15,2012.0,10.0,1.0,30.0,149.0,149.0,1.0,0.0,0
Ikx99g1h/J55Zg3k0cKD5Q7PQ/jG571etk9syzt/Uoo=,13.0,0.0,male,3.0,20140626.0,,2014-06-26,2014.0,6.0,1.0,30.0,149.0,149.0,1.0,0.0,0
Mt9KUEtXlMsq63FRhQGw6ekCDiFAAg3V+ksTkCpjTjs=,5.0,43.0,female,9.0,20061020.0,43.0,2006-10-20,2006.0,10.0,2.0,30.0,149.0,149.0,1.0,0.0,0
Snxhl9K67i1PwpgiGPt5o2PSYhhFlbTbkMjTwOFLAV8=,5.0,37.0,female,9.0,20060520.0,37.0,2006-05-20,2006.0,5.0,2.0,30.0,149.0,149.0,1.0,0.0,0
K4nJMW9vcv9JaT52J6HR0gbXeXrmiSJo7JZGoOljS6Y=,4.0,31.0,male,9.0,20051025.0,31.0,2005-10-25,2005.0,10.0,1.0,30.0,149.0,149.0,1.0,0.0,0
rr8V01mE/Dsz4VXslQg2Pf9YD4r/8+iI3JqfokAiobA=,13.0,0.0,,7.0,20160120.0,,2016-01-20,2016.0,1.0,1.0,30.0,149.0,149.0,1.0,0.0,0
J7m5/Qx5YyRgx01nqLUHmH2EVxilK5VkEZjvMVqnSRs=,1.0,0.0,,7.0,20150728.0,,2015-07-28,2015.0,7.0,1.0,30.0,99.0,99.0,1.0,0.0,0
lLbi9iJGLEiouB7jBzh9hp663fgFRDSDuABP8JMTyUE=,9.0,0.0,,7.0,20110207.0,,2011-02-07,2011.0,2.0,1.0,30.0,149.0,149.0,1.0,0.0,0
M5VDsLwqV9WP1NhLCpHQx4EOIh1oB3iPxmcRD85p9rs=,21.0,28.0,female,7.0,20150509.0,28.0,2015-05-09,2015.0,5.0,1.0,30.0,129.0,129.0,1.0,0.0,0
hzRosyHYAnJ7YhYDGQvwmVlPkn+bq9uW2Tz93ZMRRzc=,1.0,0.0,,7.0,20161008.0,,2016-10-08,2016.0,10.0,1.0,30.0,99.0,99.0,1.0,0.0,0
a84kkfMFX0nBQZeKnYkArhtanSY4JfUF9ULp4+xdJ2Q=,13.0,0.0,,7.0,20150425.0,,2015-04-25,2015.0,4.0,1.0,30.0,149.0,149.0,1.0,0.0,0
3OYAo2Q8rEvBMgg/63QQvIS8GPyqGQXutv1FKmO7TX4=,1.0,0.0,,7.0,20160909.0,,2016-09-09,2016.0,9.0,1.0,30.0,99.0,99.0,1.0,0.0,0
r+YXjIe9TmdGkVH+y4lWChgDxX95+h6WWZLW7rCWJQc=,9.0,27.0,female,9.0,20110630.0,27.0,2011-06-30,2011.0,6.0,1.0,30.0,149.0,149.0,1.0,0.0,0
dl0tq61lXbbcPS2QAbgAP/G+dnJh2diO0ROjTcwvoWg=,1.0,0.0,,7.0,20170227.0,,2017-02-27,2017.0,2.0,1.0,30.0,149.0,149.0,1.0,0.0,0
xsJk6pMNxXMFW2Qh9FD5QH9GlmYsI06ZN4R4LAyMGTM=,,,,,,,,,,1.0,30.0,99.0,99.0,1.0,0.0,0
NfaOmzZkpJFYcigK0t28tEm0XfLTa8DjBsKmDa3uSvs=,15.0,39.0,female,7.0,20131107.0,39.0,2013-11-07,2013.0,11.0,1.0,30.0,99.0,99.0,1.0,0.0,0
1OTDz7bNXj7G8Tu3ecOJGAc/7k3y7Aw07NaeZd3dQ6A=,13.0,36.0,male,9.0,20070419.0,36.0,2007-04-19,2007.0,4.0,2.0,30.0,149.0,149.0,1.0,0.0,0
K/6cGNr2zpiAvZLhpge0vKFdgwvYHeLqKhoY/arTFXY=,5.0,30.0,male,3.0,20121030.0,30.0,2012-10-30,2012.0,10.0,1.0,30.0,149.0,149.0,1.0,0.0,0
B7TL73okHRj7xEOtmY76H9W0aoIw02+m1/81bDHCiUE=,13.0,46.0,female,9.0,20140609.0,46.0,2014-06-09,2014.0,6.0,1.0,395.0,1599.0,1599.0,0.0,0.0,1
EYK7T8kN5oDlYps8YMvN0MszzJB/F9VBFnEEwemp5nk=,1.0,0.0,,9.0,20150420.0,,2015-04-20,2015.0,4.0,,,,,,,1
pFfvN27u9edPL+eKl7idsaNoByHNUU9QfRPEXMpaGBI=,1.0,0.0,,4.0,20161011.0,,2016-10-11,2016.0,10.0,1.0,30.0,180.0,180.0,0.0,0.0,1
v68UmEiLDmifnQzFr+lSyWGQUMbbhDTTNEJakjO0rc4=,13.0,30.0,female,9.0,20060905.0,30.0,2006-09-05,2006.0,9.0,1.0,30.0,149.0,149.0,1.0,0.0,0
Yf2jFyfleSiEfP9r/YgRRBstzI2aiVGWMhI+5FcG4RM=,15.0,33.0,male,9.0,20090711.0,33.0,2009-07-11,2009.0,7.0,1.0,30.0,149.0,149.0,0.0,0.0,0
h1Z4RXhtTXyonKvGYeRxysbaBeS+1S+Iv0A9hXTU1V0=,1.0,0.0,,7.0,20141006.0,,2014-10-06,2014.0,10.0,1.0,30.0,99.0,99.0,1.0,0.0,0
FzLeoqxG4bua+IQavuzaXiP9ofWcmVxak/b4BYZTQj8=,13.0,41.0,male,9.0,20051025.0,41.0,2005-10-25,2005.0,10.0,1.0,30.0,149.0,149.0,1.0,0.0,0
jNDTbeHbwchCf/z/i3YJXkHJ8bd1wEEl5g7DyVZdTuU=,1.0,0.0,,7.0,20140215.0,,2014-02-15,2014.0,2.0,1.0,30.0,149.0,149.0,1.0,0.0,0
n1vdh9DOGvr3uJBFLmM5HctbhC3r68Uz65b8LVFlZH8=,5.0,36.0,female,9.0,20060114.0,36.0,2006-01-14,2006.0,1.0,1.0,30.0,149.0,149.0,1.0,0.0,0
Y6Wmb+yYePFDUzz8Mre6vED8sUCnIeZWcKeU1khVeUo=,1.0,0.0,,7.0,20150818.0,,2015-08-18,2015.0,8.0,1.0,30.0,99.0,99.0,1.0,0.0,0
vWC9A36HnZVu6Fp1F+fJ2yMmPq4DvQopcoj/7xqWtPk=,1.0,0.0,,7.0,20160606.0,,2016-06-06,2016.0,6.0,1.0,30.0,99.0,99.0,1.0,0.0,0
9LbAY+AUkYtyGHXsqtmhkXJreZ9AdlQx9FIzV6drUco=,1.0,0.0,,7.0,20150821.0,,2015-08-21,2015.0,8.0,2.0,30.0,99.0,99.0,1.0,0.5,1
/siPVqoIF3UkdK20fCAlZcoIp9aSSZjBMwEbg6VugeY=,1.0,0.0,,7.0,20150520.0,,2015-05-20,2015.0,5.0,1.0,30.0,129.0,129.0,1.0,0.0,0
hx/RlLVSTFmAbh5YsK5QcRM2fSCiW6w3UyTQnkBJaEc=,,,,,,,,,,1.0,30.0,129.0,129.0,1.0,0.0,0
LQC9Wqb6Dbp/gw+fe9xJLRNVMILUQGajg57tsi4tZgo=,1.0,0.0,,7.0,20161125.0,,2016-11-25,2016.0,11.0,1.0,30.0,99.0,99.0,1.0,0.0,0
lcYSwO8MwNRk41HZLhs6tGJX3W3sxtdMnvO98hypQNA=,1.0,0.0,,7.0,20131022.0,,2013-10-22,2013.0,10.0,1.0,30.0,99.0,99.0,1.0,0.0,0
owd3z2F1wckGr1a7Pduk+iImND3mJ62WadE5JDr6Hvk=,1.0,0.0,,7.0,20130723.0,,2013-07-23,2013.0,7.0,1.0,30.0,99.0,99.0,1.0,0.0,0
DaIm7G33FQqzqLKC3/QuSbQECZ8i8zgXRO83RNSSF2c=,13.0,16.0,female,4.0,20161122.0,16.0,2016-11-22,2016.0,11.0,,,,,,,0
1UVr0Oz0kP3Y39X6yLA4mLut5Tyge+EKXkqhKwHV4kA=,4.0,24.0,female,9.0,20101003.0,24.0,2010-10-03,2010.0,10.0,1.0,30.0,180.0,180.0,1.0,0.0,0
Qs0qSdphpVn+IGFLZeaDKEOUvrn2v1ybdcN0HBXpteM=,1.0,0.0,,7.0,20151219.0,,2015-12-19,2015.0,12.0,1.0,30.0,149.0,149.0,1.0,0.0,0
4iEMU5aFkcKxdcgQCzINVAGNKkbgTlNnGTlA5aDDfo8=,1.0,0.0,,7.0,20161031.0,,2016-10-31,2016.0,10.0,1.0,30.0,99.0,99.0,1.0,0.0,0
PLJhf2ju3eaSXMF6jkryIWfTNuaxRgprrG9VxrkaKFQ=,13.0,40.0,female,9.0,20070704.0,40.0,2007-07-04,2007.0,7.0,1.0,30.0,149.0,149.0,1.0,0.0,0
XYVw97YRtaeJFqygEz3hBVQaw5S7LyjCpsIgmKtFWOE=,15.0,55.0,female,9.0,20071006.0,55.0,2007-10-06,2007.0,10.0,1.0,30.0,149.0,149.0,1.0,0.0,0
/kPprTtLdZH64XU5Guz3cneejPGHDoDpSnlupQtC9uQ=,6.0,20.0,male,9.0,20101127.0,20.0,2010-11-27,2010.0,11.0,1.0,30.0,149.0,149.0,0.0,0.0,0
u7d/16r32MqfYyxHrLll0Cf6cvrS2Xe1EsZ3neWxFls=,8.0,17.0,female,3.0,20150716.0,17.0,2015-07-16,2015.0,7.0,1.0,30.0,150.0,150.0,0.0,0.0,0
5q16Q+npd1C99+EWEJbT64M3tU1CKluF7j5/TxfUtIg=,13.0,0.0,female,9.0,20150327.0,,2015-03-27,2015.0,3.0,,,,,,,1
VSOkW4IN+q6/LsaUl6GbSvxcfr73iqCIusaLTcD+4kw=,11.0,0.0,,9.0,20141124.0,,2014-11-24,2014.0,11.0,2.0,30.0,149.0,149.0,1.0,0.0,0
88/wSya4hLvIHN7s4qlLCpAISHPpBYDVJFsB8AvICxc=,,,,,,,,,,1.0,30.0,99.0,99.0,1.0,0.0,0
JXj7eaQ9+xF3qWCP2kDKFsirhVYxtkagtZXnL5EvoH0=,13.0,25.0,male,9.0,20080223.0,25.0,2008-02-23,2008.0,2.0,1.0,30.0,149.0,149.0,1.0,0.0,0
Wn5KuEGmOO6tCGxHPZiMomWKxe/sU2eDKhDgJHIABus=,1.0,0.0,,9.0,20150123.0,,2015-01-23,2015.0,1.0,2.0,30.0,180.0,180.0,1.0,0.5,0
rpHa3m8abT5sDsVe4G9+x13SHt+wpisaVNyjn+CIeKw=,1.0,0.0,,7.0,20100916.0,,2010-09-16,2010.0,9.0,1.0,30.0,149.0,149.0,1.0,0.0,0
WX+wMYtOjh2zABE9Q96ZskyR62B9mmMOiDfwxvOlQGI=,1.0,0.0,,4.0,20160409.0,,2016-04-09,2016.0,4.0,1.0,30.0,180.0,180.0,1.0,0.0,0
qCeg55QIyk+Oe8oDj+Fsk/tbKkIIb05yfkljkYheFYM=,1.0,0.0,,7.0,20130905.0,,2013-09-05,2013.0,9.0,1.0,30.0,99.0,99.0,1.0,0.0,0
xGbddpaWSYtvu63zrNQm3V67uJSAtcHaEhlqd1cIlEs=,4.0,26.0,female,7.0,20160611.0,26.0,2016-06-11,2016.0,6.0,2.0,30.0,99.0,99.0,1.0,0.5,1
CC0GF8erST7MA/I+Tdzz/xX+w4tDWKUaQWfSMhyXPp0=,13.0,28.0,male,3.0,20140815.0,28.0,2014-08-15,2014.0,8.0,1.0,30.0,149.0,149.0,0.0,0.0,0
0mQL4gsrdEbWNKMJ7f5f9W5gLvAot+I3CnTiILy/WRg=,1.0,0.0,,7.0,20141106.0,,2014-11-06,2014.0,11.0,1.0,30.0,99.0,99.0,1.0,0.0,0
